scaffold orf hmm.id
49798 2 TIGR01071
2920 8 TIGR01071
23295 2 TIGR01071
32526 4 TIGR01071
5796 15 TIGR01071
15101 3 TIGR01071
15062 3 TIGR01071
35946 2 TIGR01071
7935 14 TIGR01071
5513 63 TIGR01071
31279 3 TIGR01071
1443 86 TIGR01071
26298 2 TIGR01071
4999 3 TIGR01071
37043 19 TIGR01071
54896 53 TIGR01071
3233 236 TIGR01071
58473 2 TIGR01071
66960 3 TIGR01071
36316 2 TIGR01071
23347 5 TIGR01071
59955 3 TIGR01071
26486 4 TIGR01071
69599 2 TIGR01071
483 77 TIGR01071
56490 5 TIGR01071
30596 17 TIGR01071
42696 3 TIGR01071
4106 10 TIGR01071
7521 230 TIGR01071
19288 2 TIGR01071
13830 1 TIGR01071
41924 4 TIGR01071
4013 97 TIGR01071
62382 3 TIGR01071
58341 2 TIGR01071
92510 2 TIGR01071
49766 1 TIGR01071
14490 2 TIGR01071
93502 3 TIGR01071
31064 5 TIGR01071
5974 29 TIGR01071
95221 2 TIGR01071
32498 12 TIGR01071
28918 1 TIGR01071
82900 3 TIGR01071
15881 4 TIGR01071
3383 22 TIGR01071
1029 31 TIGR01071
81024 5 TIGR01071
18020 1 TIGR01071
21584 164 TIGR01079
37043 11 TIGR01079
61203 2 TIGR01079
4452 13 TIGR01079
119 154 TIGR01079
1030 41 TIGR01079
4706 3 TIGR01079
18894 5 TIGR01079
1443 77 TIGR01079
46957 11 TIGR01079
5796 21 TIGR01079
91381 2 TIGR01079
8320 13 TIGR01079
7521 222 TIGR01079
36448 5 TIGR01079
44169 2 TIGR01079
1149 18 TIGR01079
38449 1 TIGR01079
8351 19 TIGR01079
65212 5 TIGR01079
64161 3 TIGR01079
2919 1 TIGR01079
89298 4 TIGR01079
6451 14 TIGR01079
52156 8 TIGR01079
41070 4 TIGR01079
30596 25 TIGR01079
87597 1 TIGR01079
82281 8 TIGR01079
56706 2 TIGR01079
54032 5 TIGR01079
4106 18 TIGR01079
4666 6 TIGR01079
46088 10 TIGR01079
91140 5 TIGR01079
22755 5 TIGR01079
52678 5 TIGR01079
1062 9 TIGR01079
36316 10 TIGR01079
55073 7 TIGR01079
28317 9 TIGR01079
9021 11 TIGR01079
3233 244 TIGR01079
1963 54 TIGR01079
52590 6 TIGR01079
5513 55 TIGR01079
26286 5 TIGR01079
13332 14 TIGR01079
460 142 TIGR01079
47064 1 TIGR01079
7935 6 TIGR01079
45159 3 TIGR01079
3088 9 TIGR01079
8357 5 TIGR01079
88792 5 TIGR01079
74079 3 TIGR01079
483 69 TIGR01079
43231 4 TIGR01079
32526 12 TIGR01079
64734 1 TIGR01079
32491 5 TIGR01079
54896 45 TIGR01079
77951 5 TIGR01079
16968 5 TIGR01079
5277 6 TIGR01079
89827 3 TIGR01079
15881 12 TIGR01079
1029 23 TIGR01079
32498 18 TIGR01079
5974 36 TIGR01079
37308 1 TIGR01079
71823 4 TIGR01079
58341 9 TIGR01079
61826 1 TIGR01079
37561 1 TIGR01079
3383 31 TIGR01079
14490 10 TIGR01079
19144 2 TIGR01164
37043 7 TIGR01164
53510 2 TIGR01164
51230 2 TIGR01164
119 158 TIGR01164
8055 9 TIGR01164
52156 12 TIGR01164
1030 37 TIGR01164
4452 9 TIGR01164
32646 1 TIGR01164
54896 41 TIGR01164
33876 3 TIGR01164
35388 4 TIGR01164
4666 10 TIGR01164
46088 6 TIGR01164
21584 168 TIGR01164
3233 248 TIGR01164
46863 2 TIGR01164
7521 218 TIGR01164
1062 16 TIGR01164
82281 4 TIGR01164
34000 2 TIGR01164
2919 5 TIGR01164
2551 2 TIGR01164
41070 8 TIGR01164
6095 4 TIGR01164
32577 4 TIGR01164
30903 4 TIGR01164
5796 25 TIGR01164
52590 2 TIGR01164
460 138 TIGR01164
1963 58 TIGR01164
15212 7 TIGR01164
5513 51 TIGR01164
8320 9 TIGR01164
4106 22 TIGR01164
65212 9 TIGR01164
483 65 TIGR01164
22755 9 TIGR01164
6451 10 TIGR01164
42535 4 TIGR01164
7935 2 TIGR01164
32038 1 TIGR01164
13332 10 TIGR01164
55073 11 TIGR01164
5974 40 TIGR01164
14490 14 TIGR01164
52678 2 TIGR01164
75649 1 TIGR01164
21879 3 TIGR01164
9021 7 TIGR01164
41207 3 TIGR01164
28317 5 TIGR01164
3088 5 TIGR01164
5277 10 TIGR01164
91381 5 TIGR01164
71893 2 TIGR01164
1443 74 TIGR01164
1029 19 TIGR01164
3383 35 TIGR01164
1149 14 TIGR01164
32498 22 TIGR01164
12813 4 TIGR01164
41929 8 TIGR01164
30596 29 TIGR01164
55450 2 TIGR01164
46957 7 TIGR01164
18894 1 TIGR01164
58341 13 TIGR01164
32491 1 TIGR01164
88390 1 TIGR01164
38449 5 TIGR01164
2496 9 TIGR01164
86948 1 TIGR01164
20429 12 TIGR01169
90081 2 TIGR01169
69282 3 TIGR01169
9786 3 TIGR01169
71857 3 TIGR01169
25607 9 TIGR01169
62232 2 TIGR01169
14571 32 TIGR01169
20296 3 TIGR01169
7957 2 TIGR01169
1450 43 TIGR01169
119 17 TIGR01169
8287 4 TIGR01169
2007 21 TIGR01169
1589 1 TIGR01169
9367 15 TIGR01169
67992 4 TIGR01169
26343 3 TIGR01169
17642 3 TIGR01169
74147 13 TIGR01169
7521 891 TIGR01169
460 119 TIGR01169
9487 22 TIGR01169
14805 4 TIGR01169
3904 3 TIGR01169
6436 2 TIGR01169
1099 31 TIGR01169
54278 9 TIGR01169
35118 5 TIGR01169
62049 2 TIGR01169
6501 21 TIGR01169
20793 11 TIGR01169
7922 13 TIGR01169
5897 2 TIGR01169
24629 1 TIGR01169
3796 92 TIGR01169
41979 2 TIGR01169
87907 4 TIGR01169
9613 3 TIGR01169
2419 1 TIGR01169
793 5 TIGR01169
1451 145 TIGR01169
92403 4 TIGR01169
21118 4 TIGR01169
59689 2 TIGR01169
3233 385 TIGR01169
15861 2 TIGR01169
12385 19 TIGR01169
74860 1 TIGR01169
25561 1 TIGR01169
27732 2 TIGR01169
66585 5 TIGR01169
6125 2 TIGR01169
79463 2 TIGR01169
55683 4 TIGR01169
52332 4 TIGR01169
1814 15 TIGR01169
18984 10 TIGR01169
1029 81 TIGR01169
88491 1 TIGR01169
1437 24 TIGR01169
36742 1 TIGR01169
12637 9 TIGR01169
1992 47 TIGR01169
83534 2 TIGR01169
82179 1 TIGR01169
70371 1 TIGR01169
50972 1 TIGR01169
38604 1 TIGR01169
3986 1 TIGR01169
33876 7 TIGR01171
52156 16 TIGR01171
119 162 TIGR01171
50345 1 TIGR01171
4452 5 TIGR01171
14254 3 TIGR01171
37043 3 TIGR01171
1030 33 TIGR01171
8055 13 TIGR01171
17343 2 TIGR01171
43687 4 TIGR01171
30471 3 TIGR01171
5277 14 TIGR01171
460 134 TIGR01171
1963 62 TIGR01171
46957 3 TIGR01171
27707 4 TIGR01171
9021 3 TIGR01171
8762 4 TIGR01171
2919 9 TIGR01171
46336 1 TIGR01171
9225 5 TIGR01171
13332 6 TIGR01171
1149 10 TIGR01171
21584 172 TIGR01171
69713 3 TIGR01171
8320 5 TIGR01171
4067 6 TIGR01171
32492 3 TIGR01171
30596 33 TIGR01171
16711 1 TIGR01171
7521 214 TIGR01171
15212 3 TIGR01171
46088 3 TIGR01171
1443 70 TIGR01171
4666 14 TIGR01171
72885 6 TIGR01171
54896 37 TIGR01171
5513 47 TIGR01171
92165 2 TIGR01171
55073 15 TIGR01171
483 61 TIGR01171
40793 6 TIGR01171
5796 29 TIGR01171
91518 4 TIGR01171
41929 4 TIGR01171
25129 2 TIGR01171
8356 4 TIGR01171
12616 1 TIGR01171
3233 252 TIGR01171
51588 4 TIGR01171
60448 1 TIGR01171
58341 17 TIGR01171
79543 5 TIGR01171
78807 6 TIGR01171
5974 44 TIGR01171
21879 8 TIGR01171
14490 18 TIGR01171
32325 4 TIGR01171
3383 40 TIGR01171
1029 15 TIGR01171
62112 1 TIGR01171
55337 4 TIGR01171
71316 1 TIGR01171
71315 1 TIGR01171
90044 3 TIGR01171
27211 3 TIGR01171
22657 1 TIGR01171
2496 12 TIGR01171
89838 1 TIGR01171
56900 16 TIGR01171
3088 1 TIGR01171
32498 26 TIGR01171
42353 3 TIGR01171
18232 1 TIGR01171
8710 2 TIGR01391
4506 11 TIGR01391
4916 1 TIGR01391
861 11 TIGR01391
2218 72 TIGR01391
437 114 TIGR01391
158 3 TIGR01391
16089 17 TIGR01391
81471 4 TIGR01391
822 351 TIGR01391
5270 3 TIGR01391
15684 2 TIGR01391
88112 1 TIGR01391
3699 6 TIGR01391
56733 16 TIGR01391
18373 9 TIGR01391
5623 8 TIGR01391
3603 11 TIGR01391
71829 17 TIGR01391
53047 12 TIGR01391
4119 2 TIGR01391
89990 1 TIGR01391
32804 1 TIGR01391
1326 432 TIGR01391
27001 5 TIGR01391
12819 303 TIGR01391
41500 2 TIGR01391
42412 3 TIGR01391
78377 1 TIGR01391
61754 1 TIGR01391
5687 39 TIGR01391
59109 1 TIGR01391
32947 1 TIGR01391
6155 105 TIGR01391
15191 243 TIGR01391
5735 1 TIGR01391
74989 2 TIGR01391
28984 6 TIGR01391
25821 2 TIGR01391
4546 1 TIGR01391
5850 16 TIGR01391
3499 22 TIGR01391
2226 7 TIGR01391
41382 14 TIGR01391
60201 1 TIGR01391
2866 1 TIGR01391
26070 1 TIGR01391
94500 1 TIGR01391
7053 1 TIGR01391
2867 1 TIGR01391
431 344 TIGR01391
64582 4 TIGR01391
8691 4 TIGR01391
5388 1 TIGR01391
78652 1 TIGR01391
41574 1 TIGR01391
8462 2 TIGR01391
28376 2 TIGR01393
21834 2 TIGR01393
15358 20 TIGR01393
380 179 TIGR01393
41943 4 TIGR01393
18251 43 TIGR01393
27587 74 TIGR01393
8425 6 TIGR01393
13710 6 TIGR01393
91639 2 TIGR01393
37785 2 TIGR01393
4078 784 TIGR01393
4226 65 TIGR01393
4666 414 TIGR01393
80934 4 TIGR01393
64815 5 TIGR01393
3874 112 TIGR01393
66188 17 TIGR01393
440 11 TIGR01393
12663 48 TIGR01393
23777 3 TIGR01393
119 101 TIGR01393
1627 41 TIGR01393
12959 13 TIGR01393
26753 2 TIGR01393
29493 3 TIGR01393
19687 1 TIGR01393
3493 16 TIGR01393
75913 2 TIGR01393
4518 4 TIGR01393
24214 7 TIGR01393
25712 45 TIGR01393
11048 7 TIGR01393
205 23 TIGR01393
9668 3 TIGR01393
431 403 TIGR01393
78366 1 TIGR01393
62989 1 TIGR01393
60781 2 TIGR01393
5001 55 TIGR01393
89885 1 TIGR01393
1641 141 TIGR01393
1529 3 TIGR01393
16033 13 TIGR01393
53913 1 TIGR01393
48449 4 TIGR01393
54893 3 TIGR01393
19635 3 TIGR01393
17325 8 TIGR01393
17008 1 TIGR01393
32836 1 TIGR01393
44867 1 TIGR01393
79106 1 TIGR01393
29700 2 TIGR01393
52452 1 TIGR01393
83345 1 TIGR01393
57711 1 TIGR01393
89709 2 TIGR01393
29427 1 TIGR01393
61090 1 TIGR01393
32837 1 TIGR01393
89474 1 TIGR01393
17326 1 TIGR01393
3540 3 TIGR01393
17598 1 TIGR01393
5972 10 TIGR01393
67992 5 TIGR01632
89241 2 TIGR01632
90081 3 TIGR01632
2007 22 TIGR01632
1450 44 TIGR01632
25607 10 TIGR01632
8287 5 TIGR01632
7957 3 TIGR01632
22961 4 TIGR01632
9487 23 TIGR01632
69282 2 TIGR01632
71857 2 TIGR01632
20429 13 TIGR01632
6501 20 TIGR01632
119 16 TIGR01632
3335 3 TIGR01632
21118 5 TIGR01632
14805 5 TIGR01632
33691 2 TIGR01632
69369 4 TIGR01632
50972 2 TIGR01632
62232 1 TIGR01632
3796 91 TIGR01632
59689 1 TIGR01632
66585 4 TIGR01632
75457 2 TIGR01632
74147 14 TIGR01632
3986 2 TIGR01632
27732 1 TIGR01632
20296 2 TIGR01632
7754 2 TIGR01632
1099 30 TIGR01632
14571 33 TIGR01632
35118 4 TIGR01632
9786 2 TIGR01632
7521 892 TIGR01632
92403 5 TIGR01632
52332 5 TIGR01632
26248 2 TIGR01632
3233 386 TIGR01632
460 118 TIGR01632
55683 5 TIGR01632
3904 2 TIGR01632
25561 2 TIGR01632
62049 1 TIGR01632
17642 2 TIGR01632
7922 12 TIGR01632
1589 2 TIGR01632
1451 146 TIGR01632
793 4 TIGR01632
12385 20 TIGR01632
82482 2 TIGR01632
87907 5 TIGR01632
2419 2 TIGR01632
9367 16 TIGR01632
20793 10 TIGR01632
26343 2 TIGR01632
54278 8 TIGR01632
41979 3 TIGR01632
24675 5 TIGR01632
24629 2 TIGR01632
79463 1 TIGR01632
45175 2 TIGR01632
70632 2 TIGR01632
1437 34 TIGR01632
1029 72 TIGR01632
1992 49 TIGR01632
94282 1 TIGR01953
22965 54 TIGR01953
18251 332 TIGR01953
70348 3 TIGR01953
12663 187 TIGR01953
4078 117 TIGR01953
3942 5 TIGR01953
30422 2 TIGR01953
495 36 TIGR01953
14389 2 TIGR01953
20886 1 TIGR01953
30304 1 TIGR01953
20021 2 TIGR01953
25200 29 TIGR01953
9738 2 TIGR01953
6400 12 TIGR01953
6445 8 TIGR01953
12135 5 TIGR01953
339 15 TIGR01953
300 63 TIGR01953
10206 8 TIGR01953
55767 1 TIGR01953
47273 13 TIGR01953
60671 6 TIGR01953
24998 2 TIGR01953
66805 1 TIGR01953
36114 1 TIGR01953
3794 68 TIGR01953
705 827 TIGR01953
39025 8 TIGR01953
9159 5 TIGR01953
603 88 TIGR01953
1139 14 TIGR01953
5122 2 TIGR01953
28212 5 TIGR01953
4902 8 TIGR01953
221 258 TIGR01953
4042 22 TIGR01953
80442 2 TIGR01953
10365 3 TIGR01953
4666 74 TIGR01953
60555 1 TIGR01953
484 321 TIGR01953
8617 2 TIGR01953
6625 4 TIGR01953
53693 1 TIGR01953
26193 3 TIGR01953
56462 2 TIGR01953
37666 1 TIGR01953
9462 2 TIGR01953
26955 3 TIGR01953
30038 1 TIGR01953
2399 1 TIGR01953
915 2 TIGR01953
17348 2 TIGR01953
19729 2 TIGR01953
34960 2 TIGR01953
78767 2 TIGR01953
80418 1 TIGR01953
66627 2 TIGR01953
82020 2 TIGR01953
46582 2 TIGR01953
7521 70 TIGR02012
5382 137 TIGR02012
11676 5 TIGR02012
28281 1 TIGR02012
20178 2 TIGR02012
65361 1 TIGR02012
17282 192 TIGR02012
22541 2 TIGR02012
6802 14 TIGR02012
221 267 TIGR02012
31371 7 TIGR02012
74995 1 TIGR02012
12711 3 TIGR02012
5213 1 TIGR02012
66778 2 TIGR02012
2663 1 TIGR02012
1404 62 TIGR02012
1363 152 TIGR02012
175 135 TIGR02012
60506 1 TIGR02012
6944 71 TIGR02012
56234 9 TIGR02012
3567 19 TIGR02012
59278 62 TIGR02012
345 33 TIGR02012
51902 2 TIGR02012
10727 46 TIGR02012
3177 79 TIGR02012
30068 2 TIGR02012
15085 3 TIGR02012
63978 5 TIGR02012
5157 8 TIGR02012
90893 6 TIGR02012
3035 3 TIGR02012
3025 14 TIGR02012
75146 2 TIGR02012
1641 107 TIGR02012
9990 3 TIGR02012
19507 3 TIGR02012
69076 2 TIGR02012
57191 1 TIGR02012
16528 23 TIGR02012
51283 1 TIGR02012
67876 4 TIGR02012
53485 28 TIGR02012
73939 5 TIGR02012
7531 254 TIGR02012
2035 4 TIGR02012
32032 1 TIGR02012
35562 3 TIGR02012
77781 1 TIGR02012
46579 2 TIGR02012
93196 1 TIGR02012
3034 1 TIGR02012
65331 1 TIGR02012
6832 6 TIGR02012
20254 6 TIGR02012
66170 1 TIGR02012
8063 1 TIGR02012
61761 1 TIGR02012
32207 1 TIGR02012
74128 1 TIGR02012
16865 1 TIGR02012
60535 1 TIGR02012
32408 1 TIGR02012
45937 2 TIGR02012
82285 4 TIGR02012
32174 1 TIGR02012
23583 3 TIGR02012
88743 6 TIGR02012
29480 1 TIGR02012
85122 1 TIGR02012
90369 1 TIGR02012
6393 4 TIGR02012
22836 3 TIGR02012
20793 15 TIGR02013
7521 885 TIGR02013
14571 29 TIGR02013
675 3 TIGR02013
25607 6 TIGR02013
2007 18 TIGR02013
1450 40 TIGR02013
37283 3 TIGR02013
119 20 TIGR02013
20429 9 TIGR02013
36841 82 TIGR02013
151 440 TIGR02013
9786 6 TIGR02013
20296 6 TIGR02013
53670 2 TIGR02013
25841 4 TIGR02013
775 2 TIGR02013
3233 382 TIGR02013
12385 16 TIGR02013
2312 32 TIGR02013
21118 1 TIGR02013
460 122 TIGR02013
13215 2 TIGR02013
73436 2 TIGR02013
31644 2 TIGR02013
6228 2 TIGR02013
65735 2 TIGR02013
3674 6 TIGR02013
459 1 TIGR02013
22960 1 TIGR02013
19572 48 TIGR02013
9707 1 TIGR02013
19689 19 TIGR02013
79751 1 TIGR02013
3665 2 TIGR02013
24315 2 TIGR02013
8454 7 TIGR02013
19396 7 TIGR02013
55197 1 TIGR02013
34551 1 TIGR02013
21888 1 TIGR02013
74004 2 TIGR02013
20930 1 TIGR02013
83593 1 TIGR02013
45959 1 TIGR02013
27012 2 TIGR02013
18514 2 TIGR02013
13373 11 TIGR02013
19230 1 TIGR02013
34680 1 TIGR02013
4721 1 TIGR02013
56205 1 TIGR02013
93041 1 TIGR02013
18513 2 TIGR02013
95719 1 TIGR02013
3221 1 TIGR02013
9614 2 TIGR02013
56896 1 TIGR02013
38665 2 TIGR02013
32361 1 TIGR02013
21584 151 TIGR02027
8320 26 TIGR02027
460 159 TIGR02027
40479 3 TIGR02027
1368 6 TIGR02027
14046 6 TIGR02027
10125 2 TIGR02027
1963 38 TIGR02027
2125 180 TIGR02027
43174 2 TIGR02027
30596 8 TIGR02027
74627 2 TIGR02027
9375 3 TIGR02027
5796 8 TIGR02027
7521 236 TIGR02027
4793 14 TIGR02027
1326 401 TIGR02027
78343 3 TIGR02027
6451 27 TIGR02027
31878 18 TIGR02027
63998 6 TIGR02027
6764 174 TIGR02027
372 91 TIGR02027
373 1 TIGR02027
70495 2 TIGR02027
59339 2 TIGR02027
15840 3 TIGR02027
66214 2 TIGR02027
89891 8 TIGR02027
37488 2 TIGR02027
30306 2 TIGR02027
56985 131 TIGR02027
18408 7 TIGR02027
23471 7 TIGR02027
92238 1 TIGR02027
33290 1 TIGR02027
1149 31 TIGR02027
77291 2 TIGR02027
37043 25 TIGR02027
119 141 TIGR02027
4999 9 TIGR02027
46957 26 TIGR02027
34196 1 TIGR02027
5595 4 TIGR02027
14151 12 TIGR02027
4452 26 TIGR02027
1030 54 TIGR02027
90412 3 TIGR02027
4106 2 TIGR02027
94015 2 TIGR02027
27303 2 TIGR02027
28489 1 TIGR02027
5974 22 TIGR02027
97072 1 TIGR02027
89579 4 TIGR02027
3383 11 TIGR02027
1029 40 TIGR02027
32498 4 TIGR02027
5159 6 TIGR02027
40281 1 TIGR02027
4013 118 TIGR02027
36894 1 TIGR02027
29608 3 TIGR02027
29330 2 TIGR02027
86910 4 TIGR02027
27108 6 TIGR02027
47415 1 TIGR02027
2828 9 TIGR02027
62280 2 TIGR02027
13986 2 TIGR02027
6481 2 TIGR02191
3493 19 TIGR02191
119 98 TIGR02191
1627 44 TIGR02191
46956 2 TIGR02191
8144 3 TIGR02191
23777 6 TIGR02191
29493 6 TIGR02191
65065 2 TIGR02191
21217 2 TIGR02191
84232 3 TIGR02191
3600 4 TIGR02191
12959 10 TIGR02191
19793 42 TIGR02191
92221 1 TIGR02191
484 211 TIGR02191
8712 5 TIGR02191
26753 5 TIGR02191
603 22 TIGR02191
24237 6 TIGR02191
5432 18 TIGR02191
3975 25 TIGR02191
49854 2 TIGR02191
15818 2 TIGR02191
7984 7 TIGR02191
52613 3 TIGR02191
7057 61 TIGR02191
13806 2 TIGR02191
4367 4 TIGR02191
12029 3 TIGR02191
32837 4 TIGR02191
66188 20 TIGR02191
8425 3 TIGR02191
13562 401 TIGR02191
42375 3 TIGR02191
39143 3 TIGR02191
2995 16 TIGR02191
14265 5 TIGR02191
42619 28 TIGR02191
38840 5 TIGR02191
7521 614 TIGR02191
96768 1 TIGR02191
1169 27 TIGR02191
10123 18 TIGR02191
705 129 TIGR02191
32683 3 TIGR02191
64574 2 TIGR02191
49039 3 TIGR02191
29755 1 TIGR02191
77369 6 TIGR02191
55983 2 TIGR02191
3951 456 TIGR02191
62352 1 TIGR02191
10671 2 TIGR02191
85151 3 TIGR02191
23271 5 TIGR02191
45141 26 TIGR02191
1673 2 TIGR02191
1813 110 TIGR02191
11791 20 TIGR02191
67789 2 TIGR02191
91512 2 TIGR02191
79269 3 TIGR02191
82146 1 TIGR02191
7635 16 TIGR02350
14079 1 TIGR02350
15191 166 TIGR02350
705 961 TIGR02350
18251 202 TIGR02350
59568 2 TIGR02350
3439 16 TIGR02350
775 131 TIGR02350
6764 41 TIGR02350
8545 7 TIGR02350
3105 27 TIGR02350
4078 268 TIGR02350
12705 10 TIGR02350
12344 3 TIGR02350
31844 4 TIGR02350
1786 120 TIGR02350
10312 107 TIGR02350
3951 248 TIGR02350
25115 12 TIGR02350
3146 4 TIGR02350
60 74 TIGR02350
28310 1 TIGR02350
16033 9 TIGR02350
5001 67 TIGR02350
10222 3 TIGR02350
87656 1 TIGR02350
1641 135 TIGR02350
5537 7 TIGR02350
76169 2 TIGR02350
28418 5 TIGR02350
53421 2 TIGR02350
16965 4 TIGR02350
5503 2 TIGR02350
27583 4 TIGR02350
13396 2 TIGR02350
38169 2 TIGR02350
30652 1 TIGR02350
3748 18 TIGR02350
6970 2 TIGR02350
1957 25 TIGR02350
7862 23 TIGR02350
25902 9 TIGR02350
1450 39 TIGR02386
2007 17 TIGR02386
25607 5 TIGR02386
14571 28 TIGR02386
20429 8 TIGR02386
2312 31 TIGR02386
119 21 TIGR02386
5516 1 TIGR02386
675 4 TIGR02386
7521 884 TIGR02386
20793 16 TIGR02386
460 123 TIGR02386
459 2 TIGR02386
151 439 TIGR02386
4721 2 TIGR02386
3233 381 TIGR02386
42628 6 TIGR02386
91789 3 TIGR02386
36841 83 TIGR02386
12385 15 TIGR02386
775 1 TIGR02386
19572 49 TIGR02386
9786 7 TIGR02386
65736 1 TIGR02386
46054 6 TIGR02386
38859 4 TIGR02386
22960 2 TIGR02386
30372 3 TIGR02386
13869 5 TIGR02386
19689 20 TIGR02386
2635 1 TIGR02386
25841 5 TIGR02386
24315 3 TIGR02386
3674 7 TIGR02386
19396 6 TIGR02386
55933 1 TIGR02386
49039 9 TIGR02386
18008 2 TIGR02386
3696 1 TIGR02386
8454 8 TIGR02386
73489 1 TIGR02386
18513 1 TIGR02386
9706 1 TIGR02386
40738 1 TIGR02386
7394 1 TIGR02386
63935 1 TIGR02386
19482 1 TIGR02386
57841 1 TIGR02397
503 32 TIGR02397
1363 180 TIGR02397
89079 4 TIGR02397
53753 2 TIGR02397
15771 140 TIGR02397
221 1038 TIGR02397
77755 3 TIGR02397
58433 3 TIGR02397
2490 2 TIGR02397
16168 5 TIGR02397
226 159 TIGR02397
339 21 TIGR02397
3180 10 TIGR02397
41822 2 TIGR02397
69272 8 TIGR02397
3297 6 TIGR02397
360 82 TIGR02397
27698 14 TIGR02397
26621 106 TIGR02397
42792 2 TIGR02397
32506 1 TIGR02397
37839 6 TIGR02397
57021 3 TIGR02397
29140 1 TIGR02397
76455 3 TIGR02397
57022 12 TIGR02397
58176 1 TIGR02397
1475 40 TIGR02397
22793 7 TIGR02397
41170 2 TIGR02397
10056 15 TIGR02397
12819 442 TIGR02397
19060 6 TIGR02397
23139 1 TIGR02397
4078 109 TIGR02397
39300 9 TIGR02397
42323 3 TIGR02397
10688 1 TIGR02397
5700 3 TIGR02397
73259 3 TIGR02397
1196 184 TIGR02397
2127 10 TIGR02397
5566 6 TIGR02397
46136 1 TIGR02397
90894 1 TIGR02397
9275 1 TIGR02397
1029 98 TIGR02397
1992 31 TIGR02397
72522 1 TIGR02397
90787 1 TIGR02397
64469 4 TIGR02397
1437 7 TIGR02397
7531 216 TIGR02397
4465 9 TIGR02397
53304 1 TIGR02397
54339 3 TIGR02397
46554 2 TIGR02397
17844 2 TIGR02397
3876 5 TIGR02397
21907 1 TIGR02397
63431 1 TIGR02397
75290 1 TIGR02397
33402 1 TIGR02397
65309 7 TIGR02397
2125 61 TIGR02432
65319 3 TIGR02432
49276 2 TIGR02432
56628 2 TIGR02432
7659 15 TIGR02432
91419 3 TIGR02432
380 335 TIGR02432
442 2 TIGR02432
151 109 TIGR02432
96583 2 TIGR02432
51730 41 TIGR02432
3233 119 TIGR02432
5001 52 TIGR02432
16033 16 TIGR02432
1641 144 TIGR02432
6266 8 TIGR02432
23542 1 TIGR02432
50437 3 TIGR02432
1821 13 TIGR02432
33379 2 TIGR02432
6862 1 TIGR02432
58131 4 TIGR02432
39637 1 TIGR02432
1529 6 TIGR02432
19494 7 TIGR02432
42287 7 TIGR02432
57700 6 TIGR02432
5972 7 TIGR02432
17063 1 TIGR02432
85348 1 TIGR02432
85180 2 TIGR02432
1258 4 TIGR02432
34385 2 TIGR02432
34560 1 TIGR02432
5687 235 TIGR02432
88239 4 TIGR02432
35713 1 TIGR02432
1591 1 TIGR02432
338 2 TIGR02432
10031 1 TIGR02432
63723 1 TIGR02432
85675 1 TIGR02432
32703 17 TIGR02432
33957 5 TIGR02432
39668 1 TIGR02432
85998 1 TIGR02432
12819 592 TIGR02432
32547 6 TIGR02432
7779 5 TIGR02432
29615 4 TIGR02432
5639 7 TIGR02432
4078 87 TIGR02432
73454 2 TIGR02432
54681 2 TIGR02432
12652 3 TIGR02432
3096 2 TIGR02432
5801 1 TIGR02432
54798 1 TIGR02432
3337 81 TIGR02432
37127 1 TIGR02432
94021 1 TIGR02432
87128 1 TIGR02432
92306 3 TIGR02432
12094 9 TIGR02432
96320 1 TIGR02432
75041 6 TIGR02432
95193 1 TIGR02432
95780 2 TIGR02432
97162 1 TIGR02432
82418 1 TIGR02432
80926 4 TIGR02432
36032 2 TIGR02432
24038 2 TIGR02432
36998 1 TIGR02432
957 24 TIGR02729
15474 1 TIGR02729
51377 6 TIGR02729
5684 2 TIGR02729
50151 1 TIGR02729
14616 4 TIGR02729
300 33 TIGR02729
52950 3 TIGR02729
56957 1 TIGR02729
1475 25 TIGR02729
86944 3 TIGR02729
12819 101 TIGR02729
22519 490 TIGR02729
21584 26 TIGR02729
666 23 TIGR02729
3539 8 TIGR02729
21865 3 TIGR02729
7706 15 TIGR02729
4896 3 TIGR02729
36890 10 TIGR02729
2379 7 TIGR02729
60634 2 TIGR02729
96120 2 TIGR02729
11434 4 TIGR02729
2509 34 TIGR02729
1993 7 TIGR02729
56795 1 TIGR02729
1641 26 TIGR02729
78282 5 TIGR02729
2868 7 TIGR02729
16644 1 TIGR02729
48596 18 TIGR02729
19865 1 TIGR02729
94066 1 TIGR02729
484 340 TIGR02729
51378 1 TIGR02729
37968 2 TIGR02729
42958 78 TIGR02729
32543 5 TIGR02729
25538 1 TIGR02729
18030 28 TIGR02729
68875 2 TIGR02729
705 549 TIGR02729
22716 1 TIGR02729
55138 1 TIGR02729
4423 1 TIGR02729
2395 16 TIGR02729
221 584 TIGR02729
15817 4 TIGR02729
1622 186 TIGR02729
21210 1 TIGR02729
13505 1 TIGR02729
10473 2 TIGR02729
66569 1 TIGR02729
40916 2 TIGR02729
48242 2 TIGR02729
40685 3 TIGR02729
25497 1 TIGR02729
40416 1 TIGR02729
23235 1 TIGR02729
30279 1 TIGR02729
10402 1 TIGR02729
17445 1 TIGR02729
12217 5 TIGR03263
7600 4 TIGR03263
23957 2 TIGR03263
1501 20 TIGR03263
1821 1 TIGR03263
442 6 TIGR03263
15021 2 TIGR03263
41830 3 TIGR03263
24005 2 TIGR03263
32304 10 TIGR03263
66983 2 TIGR03263
32303 10 TIGR03263
